ID,Possession Status,Commercial,Developer,Price,sqft Price ,furnished Type,Bathroom,Facing,Transaction Type,Type of Property,City,bedroom,floors,isPrimeLocationProperty,Property Lifespan
5982,Ready to Move,N,Bombay Realty,88500000,NA,Unfurnished,4,East,New Property,Apartment,Mumbai,4,65,Y,Less than 5 years
5981,Ready to Move,N,Bombay Realty,20500000,31538,Semi-Furnished,1,NA,Resale,Apartment,Mumbai,1,7,Y,10 to 15 years
5980,Ready to Move,Y,Bombay Realty,56900000,21471,Semi-Furnished,3,East,New Property,Apartment,Mumbai,3,63,Y,Less than 5 years
5979,Ready to Move,N,NA,12500000,30488,Furnished,1,East,Resale,Apartment,Mumbai,1,9,Y,5 to 10 years
5978,Ready to Move,N,NA,50000000,35997,Unfurnished,2,NA,Resale,Apartment,Mumbai,4,4,N,NA
5977,Ready to Move,N,NA,30000000,30000,Semi-Furnished,1,NA,Resale,Apartment,Mumbai,2,3,N,New Construction
5976,Ready to Move,N,NA,23000000,36859,Unfurnished,2,East,Resale,Apartment,Mumbai,2,6,N,15 to 20 years
5975,Ready to Move,N,NA,37500000,43005,Semi-Furnished,2,East,New Property,Apartment,Mumbai,2,32,N,5 to 10 years
5974,Ready to Move,N,NA,19600000,23473,Unfurnished,1,West,Resale,Apartment,Mumbai,1,4,N,10 to 15 years
5973,Ready to Move,Y,Bombay Realty,77700000,NA,Unfurnished,3,NA,New Property,Apartment,Mumbai,3,NA,Y,NA
5972,Ready to Move,N,NA,70000000,43750,Unfurnished,4,East,New Property,Apartment,Mumbai,4,20,Y,New Construction
5971,Ready to Move,N,NA,13000000,37142,Unfurnished,2,West,New Property,Apartment,Mumbai,1,22,Y,NA
5970,Ready to Move,N,NA,16000000,35555,Unfurnished,2,East,Resale,Apartment,Mumbai,1,22,Y,New Construction
5969,Ready to Move,N,NA,18000000,30508,Furnished,2,North - East,Resale,Apartment,Mumbai,1,9,Y,Less than 5 years
5968,Ready to Move,N,Shapoorji Pallonji Real Estate,100000000,33333,Unfurnished,5,North - East,Resale,Apartment,Mumbai,4,21,Y,Less than 5 years
5967,Under Construction,N,Ruparel Realty,21600000,30638,Unfurnished,2,NA,New Property,Apartment,Mumbai,2,30,Y,NA
5966,Ready to Move,N,NA,20000000,25000,Furnished,2,East,Resale,Apartment,Mumbai,2,7,N,15 to 20 years
5965,Ready to Move,N,NA,90000000,45000,Unfurnished,4,East,New Property,Apartment,Mumbai,4,20,Y,New Construction
5964,Ready to Move,N,NA,10000000,40000,Unfurnished,1,NA,Resale,Apartment,Mumbai,1,8,Y,10 to 15 years
5963,Ready to Move,N,NA,52500000,35353,Semi-Furnished,3,East,Resale,Apartment,Mumbai,3,11,Y,Less than 5 years
5962,Ready to Move,N,NA,35500000,39444,Unfurnished,2,North,Resale,Apartment,Mumbai,2,9,Y,Less than 5 years
5961,Ready to Move,N,Cooperative Group Housing Society,19000000,NA,Furnished,1,NA,Resale,Apartment,Mumbai,1,4,Y,Above 20 years
5960,Ready to Move,N,NA,52100000,36434,Unfurnished,4,East,Resale,Apartment,Mumbai,3,NA,Y,New Construction
5959,Ready to Move,N,Bombay Realty,93500000,33393,Unfurnished,4,East,Resale,Apartment,Mumbai,4,62,Y,New Construction
5958,Ready to Move,N,NA,15000000,35294,Semi-Furnished,1,South,Resale,Apartment,Mumbai,1,7,Y,Above 20 years
5957,Ready to Move,N,Cooperative Group Housing Society,37500000,24038,Furnished,4,West,Resale,Apartment,Mumbai,3,10,Y,5 to 10 years
5956,Ready to Move,N,NA,25000000,32051,Furnished,2,NA,Resale,Residential House,Mumbai,1,3,Y,Above 20 years
5955,Ready to Move,N,Landmark Group,21000000,30657,Unfurnished,2,West,Resale,Apartment,Mumbai,1,21,Y,10 to 15 years
5954,Ready to Move,N,NA,19000000,47500,Semi-Furnished,2,NA,New Property,Apartment,Mumbai,1,20,Y,Less than 5 years
5953,Ready to Move,N,NA,90000000,39130,Semi-Furnished,4,East,Resale,Apartment,Mumbai,4,20,Y,NA
5952,Ready to Move,N,NA,21000000,31579,Semi-Furnished,2,North - East,Resale,Apartment,Mumbai,1,10,Y,10 to 15 years
5951,Ready to Move,N,NA,30000000,60000,Furnished,1,West,Resale,Apartment,Mumbai,1,7,Y,Above 20 years
5950,Ready to Move,N,NA,85000000,42500,Semi-Furnished,5,East,Resale,Apartment,Mumbai,4,18,Y,Less than 5 years
5949,Ready to Move,N,Bombay Realty,107000000,49860,Unfurnished,5,West,Resale,Apartment,Mumbai,4,63,Y,Less than 5 years
5948,Ready to Move,N,Bombay Realty,80500000,34328,Semi-Furnished,5,West,New Property,Apartment,Mumbai,4,56,Y,New Construction
5947,Ready to Move,N,Bombay Realty,59900000,32378,Semi-Furnished,4,North,New Property,Apartment,Mumbai,3,56,Y,New Construction
5946,Ready to Move,N,Bombay Realty,69900000,NA,Semi-Furnished,3,NA,Resale,Apartment,Mumbai,3,51,Y,Less than 5 years
5945,Ready to Move,N,Raj Developers,25000000,45455,Semi-Furnished,2,East,Resale,Apartment,Mumbai,1,12,Y,Above 20 years
5944,Under Construction,N,NA,29000000,30526,Unfurnished,2,East,New Property,Apartment,Mumbai,2,18,Y,NA
5943,Under Construction,Y,Ruparel Realty,32500000,32500,Unfurnished,2,NA,New Property,Apartment,Mumbai,2,40,Y,NA
5942,Ready to Move,N,Bombay Realty,57000000,35625,Unfurnished,3,East,Resale,Apartment,Mumbai,3,60,Y,New Construction
5941,Ready to Move,N,NA,25000000,40000,Semi-Furnished,2,East,Resale,Apartment,Mumbai,2,5,Y,Above 20 years
5940,Under Construction,N,NA,55000000,NA,Unfurnished,3,East,New Property,Apartment,Mumbai,3,15,Y,NA
5939,Under Construction,Y,Bombay Realty,105000000,48928,Furnished,4,North - East,Resale,Residential House,Mumbai,4,90,Y,NA
5938,Under Construction,N,NA,15000000,43478,Unfurnished,2,East,New Property,Apartment,Mumbai,1,15,Y,NA
5937,Ready to Move,Y,Bombay Realty,98000000,42608,Unfurnished,3,East,New Property,Apartment,Mumbai,3,65,Y,New Construction
5936,Ready to Move,N,Bombay Realty,63000000,34239,Unfurnished,3,East,New Property,Apartment,Mumbai,3,63,Y,New Construction
5935,Ready to Move,Y,Bombay Realty,72800000,26000,Semi-Furnished,4,East,New Property,Apartment,Mumbai,4,65,Y,New Construction
5934,Ready to Move,Y,Khemchand Kothari Group,92500000,42045,Unfurnished,4,East,New Property,Apartment,Mumbai,3,46,Y,New Construction
5933,Ready to Move,N,Bombay Realty,72700000,22030,Semi-Furnished,4,East,Resale,Apartment,Mumbai,4,61,Y,New Construction
5932,Ready to Move,Y,Dynamic Developers,17500000,35000,Furnished,1,East,Resale,Apartment,Mumbai,1,22,Y,10 to 15 years
5931,Ready to Move,Y,Bombay Realty,69900000,34950,Semi-Furnished,4,East,New Property,Apartment,Mumbai,3,60,Y,New Construction
5930,Ready to Move,N,Bombay Realty,87500000,27343,Semi-Furnished,4,NA,New Property,Apartment,Mumbai,4,56,Y,Less than 5 years
5929,Ready to Move,N,NA,63900000,NA,Unfurnished,4,NA,New Property,Apartment,Mumbai,3,20,Y,New Construction
5928,Ready to Move,N,Shree Swami Samarth Builders & Developers,14200000,26792,Unfurnished,1,East,Resale,Apartment,Mumbai,1,23,Y,Less than 5 years
5927,Ready to Move,N,NA,67000006,34253,Furnished,3,NA,New Property,Apartment,Mumbai,3,55,Y,New Construction
5926,Ready to Move,N,NA,18000000,NA,Semi-Furnished,2,North - East,Resale,Apartment,Mumbai,1,5,Y,15 to 20 years
5925,Ready to Move,N,NA,25000000,33784,Unfurnished,3,East,New Property,Apartment,Mumbai,2,22,Y,New Construction
5924,Ready to Move,N,NA,32500000,46428,Unfurnished,2,North - East,Resale,Apartment,Mumbai,2,6,Y,15 to 20 years
5923,Ready to Move,N,Bombay Realty,86000000,35833,Semi-Furnished,4,East,Resale,Apartment,Mumbai,4,63,Y,New Construction
5922,Ready to Move,N,Bombay Realty,83000000,35394,Unfurnished,4,North,New Property,Apartment,Mumbai,4,63,Y,New Construction
5921,Ready to Move,N,Bombay Realty,69000000,23208,Semi-Furnished,3,East,Resale,Apartment,Mumbai,3,62,Y,Less than 5 years
5920,Ready to Move,N,NA,84700000,34043,Furnished,4,NA,New Property,Apartment,Mumbai,4,55,Y,New Construction
5919,Ready to Move,N,Bombay Realty,89000000,25429,Semi-Furnished,5,NA,Resale,Apartment,Mumbai,4,57,Y,New Construction
5918,Ready to Move,N,Bombay Realty,72500000,36250,Semi-Furnished,3,East,Resale,Apartment,Mumbai,3,NA,Y,New Construction
5917,Ready to Move,N,Bombay Realty,75000000,25440,Unfurnished,5,East,Resale,Apartment,Mumbai,4,58,Y,Less than 5 years
5916,Ready to Move,N,Bombay Realty,160000000,50000,Furnished,4,East,Resale,Apartment,Mumbai,4,40,Y,10 to 15 years
5915,Ready to Move,N,Bombay Realty,79000000,37400,Semi-Furnished,5,South - East,New Property,Apartment,Mumbai,4,62,Y,Less than 5 years
5914,Ready to Move,N,Bombay Realty,79900000,28536,Semi-Furnished,4,NA,Resale,Apartment,Mumbai,3,57,Y,New Construction
5913,Under Construction,N,NA,27000000,25304,Unfurnished,2,East,New Property,Apartment,Mumbai,2,18,Y,NA
5912,Under Construction,Y,Bombay Realty,63000000,NA,Unfurnished,3,North,New Property,Apartment,Mumbai,3,55,Y,NA
5911,Ready to Move,Y,Bombay Realty,55000000,23913,Semi-Furnished,1,East,Resale,Apartment,Mumbai,3,65,Y,Less than 5 years
5910,Under Construction,Y,Ruparel Realty,19500000,20744,Semi-Furnished,2,East,New Property,Apartment,Mumbai,2,40,Y,NA
5909,Ready to Move,Y,Bombay Realty,80000000,20513,Unfurnished,5,East,Resale,Apartment,Mumbai,4,65,Y,Less than 5 years
5908,Under Construction,N,Khemchand Kothari Group,72500000,38157,Semi-Furnished,3,North - East,New Property,Apartment,Mumbai,3,40,Y,NA
5907,Ready to Move,Y,Khemchand Kothari Group,90000000,NA,Unfurnished,3,East,Resale,Apartment,Mumbai,3,46,Y,New Construction
5906,Ready to Move,Y,Bombay Realty,79900000,NA,Semi-Furnished,5,West,New Property,Apartment,Mumbai,4,67,Y,New Construction
5905,Ready to Move,Y,Bombay Realty,59900000,NA,Semi-Furnished,4,East,New Property,Apartment,Mumbai,3,67,Y,New Construction
5904,Ready to Move,Y,Bombay Realty,75000000,NA,Semi-Furnished,4,NA,Resale,Apartment,Mumbai,3,58,Y,New Construction
5903,Ready to Move,Y,Bombay Realty,85000000,38513,Unfurnished,5,East,New Property,Apartment,Mumbai,4,63,Y,New Construction
5902,Ready to Move,Y,Bombay Realty,65000000,35891,Unfurnished,3,West,New Property,Apartment,Mumbai,3,63,Y,New Construction
5901,Ready to Move,N,Bombay Realty,77500000,31000,Semi-Furnished,4,West,Resale,Apartment,Mumbai,4,65,Y,New Construction
5900,Ready to Move,N,Bombay Realty,84700000,28233,Unfurnished,4,East,New Property,Apartment,Mumbai,4,65,Y,Less than 5 years
5899,Ready to Move,Y,Bombay Realty,100000000,24360,Semi-Furnished,5,South -West,New Property,Apartment,Mumbai,4,59,Y,New Construction
5898,Ready to Move,N,Bombay Realty,68000000,29824,Unfurnished,3,East,New Property,Apartment,Mumbai,3,56,Y,New Construction
5897,Ready to Move,Y,Bombay Realty,74000000,22282,Unfurnished,4,East,New Property,Apartment,Mumbai,4,63,Y,New Construction
5896,Ready to Move,N,NA,11500000,15333,Semi-Furnished,2,East,Resale,Apartment,Mumbai,2,NA,Y,5 to 10 years
5895,Ready to Move,N,Bombay Realty,65000000,35326,Unfurnished,4,East,Resale,Apartment,Mumbai,3,65,Y,Less than 5 years
5894,Ready to Move,N,Bombay Realty,82500000,25384,Semi-Furnished,5,East,Resale,Apartment,Mumbai,4,65,Y,Less than 5 years
5893,Ready to Move,N,Bombay Realty,76000000,36190,Unfurnished,4,East,Resale,Apartment,Mumbai,4,60,Y,New Construction
5892,Under Construction,N,NA,20000000,NA,Unfurnished,2,West,New Property,Apartment,Mumbai,1,25,Y,NA
5891,Under Construction,N,Matrubhoomi Developers,19000000,29457,Unfurnished,2,West,New Property,Apartment,Mumbai,1,20,Y,NA
5890,Ready to Move,Y,Bombay Realty,66700000,36448,Unfurnished,4,East,New Property,Apartment,Mumbai,3,51,Y,New Construction
5889,Ready to Move,N,Bombay Realty,75000000,26785,Semi-Furnished,5,East,Resale,Apartment,Mumbai,4,64,Y,Less than 5 years
5888,Ready to Move,N,Bombay Realty,110000000,36666,Semi-Furnished,4,East,New Property,Apartment,Mumbai,4,NA,Y,New Construction
5887,Ready to Move,N,Bombay Realty,59900000,36975,Unfurnished,3,East,New Property,Apartment,Mumbai,3,65,Y,New Construction
5886,Ready to Move,N,NA,16400000,32800,Furnished,1,North - West,Resale,Apartment,Mumbai,1,7,Y,10 to 15 years
5885,Ready to Move,N,Bombay Realty,135000000,32142,Semi-Furnished,6,East,Resale,Apartment,Mumbai,4,40,Y,5 to 10 years
5884,Ready to Move,Y,Bombay Realty,72500000,20714,Semi-Furnished,5,East,Resale,Apartment,Mumbai,4,64,Y,Less than 5 years
5883,Ready to Move,N,Bombay Realty,94557349,46126,Unfurnished,3,North - West,New Property,Apartment,Mumbai,3,NA,Y,NA
5882,Ready to Move,N,Bombay Realty,59100000,26863,Semi-Furnished,4,East,New Property,Apartment,Mumbai,3,60,Y,New Construction
5881,Under Construction,N,NA,67500000,NA,Semi-Furnished,3,West,New Property,Apartment,Mumbai,3,53,Y,NA
5880,Under Construction,N,Ruparel Realty,23000000,18400,Semi-Furnished,3,North - East,New Property,Apartment,Mumbai,2,40,Y,NA
5879,Ready to Move,N,Royal Builders,28000000,48276,Unfurnished,2,West,Resale,Apartment,Mumbai,1,8,Y,Above 20 years
5878,Ready to Move,N,Raj Developers,21000000,30000,Semi-Furnished,1,East,Resale,Apartment,Mumbai,1,12,Y,5 to 10 years
5877,Ready to Move,N,NA,65000000,26189,Unfurnished,3,East,Resale,Apartment,Mumbai,3,NA,Y,Less than 5 years
5876,Ready to Move,Y,Bombay Realty,75000000,31915,Unfurnished,3,North - East,New Property,Apartment,Mumbai,3,46,Y,New Construction
5875,Ready to Move,Y,Bombay Realty,92500000,24025,Semi-Furnished,5,West,Resale,Apartment,Mumbai,4,60,Y,Less than 5 years
5874,Ready to Move,N,Bombay Realty,89100000,20310,Semi-Furnished,5,West,New Property,Apartment,Mumbai,4,57,Y,New Construction
5873,Ready to Move,N,Bombay Realty,69300000,20785,Semi-Furnished,4,West,New Property,Apartment,Mumbai,3,57,Y,New Construction
5872,Ready to Move,N,NA,69900000,19971,Unfurnished,4,East,New Property,Apartment,Mumbai,4,NA,Y,Less than 5 years
5871,Ready to Move,N,Bombay Realty,84700000,34043,Semi-Furnished,4,East,New Property,Apartment,Mumbai,4,63,Y,New Construction
5870,Ready to Move,N,Bombay Realty,92200000,39317,Unfurnished,4,East,Resale,Apartment,Mumbai,4,60,Y,Less than 5 years
5869,Ready to Move,N,Bombay Realty,57500000,25739,Unfurnished,4,East,Resale,Apartment,Mumbai,3,65,Y,New Construction
5868,Ready to Move,N,NA,20500000,29927,Unfurnished,2,East,Resale,Apartment,Mumbai,1,NA,Y,5 to 10 years
5867,Ready to Move,N,Bombay Realty,79900000,38011,Unfurnished,4,West,New Property,Apartment,Mumbai,4,65,Y,New Construction
5866,Ready to Move,N,Bombay Realty,57000000,30978,Semi-Furnished,4,North,Resale,Apartment,Mumbai,3,60,Y,New Construction
5865,Ready to Move,N,Bombay Realty,58000000,28784,Unfurnished,4,East,New Property,Apartment,Mumbai,3,63,Y,New Construction
5864,Ready to Move,N,Bombay Realty,70000000,31746,Unfurnished,4,East,Resale,Apartment,Mumbai,3,40,Y,Less than 5 years
5863,Ready to Move,N,NA,74900000,28807,Semi-Furnished,4,West,Resale,Apartment,Mumbai,4,NA,Y,New Construction
5862,Ready to Move,N,Bombay Realty,90000000,45454,Furnished,3,East,Resale,Apartment,Mumbai,3,59,Y,Less than 5 years
5861,Ready to Move,N,Bombay Realty,74900000,28807,Semi-Furnished,4,East,New Property,Apartment,Mumbai,4,NA,Y,New Construction
5860,Ready to Move,N,Bombay Realty,87900000,29300,Furnished,5,West,New Property,Apartment,Mumbai,4,NA,Y,New Construction
5859,Ready to Move,N,Bombay Realty,60000000,21428,Unfurnished,4,North,Resale,Apartment,Mumbai,3,NA,Y,New Construction
5858,Ready to Move,N,Bombay Realty,88900000,35560,Semi-Furnished,5,East,Resale,Apartment,Mumbai,4,57,Y,New Construction
5857,Ready to Move,N,Bombay Realty,56000000,34761,Semi-Furnished,3,East,New Property,Apartment,Mumbai,3,63,Y,New Construction
5856,Ready to Move,N,Bombay Realty,82000000,35652,Semi-Furnished,4,North - East,New Property,Apartment,Mumbai,4,60,Y,New Construction
5855,Ready to Move,Y,Bombay Realty,87600000,31174,Unfurnished,4,East,New Property,Apartment,Mumbai,4,56,Y,New Construction
5854,Ready to Move,Y,Bombay Realty,69900000,NA,Unfurnished,3,NA,New Property,Apartment,Mumbai,3,NA,Y,NA
5853,Ready to Move,Y,Bombay Realty,59900000,NA,Unfurnished,3,NA,New Property,Apartment,Mumbai,3,NA,Y,NA
5852,Ready to Move,Y,Bombay Realty,82000000,23892,Unfurnished,4,East,New Property,Apartment,Mumbai,4,56,Y,New Construction
5851,Ready to Move,Y,Bombay Realty,71800000,31546,Unfurnished,4,East,New Property,Apartment,Mumbai,4,63,Y,New Construction
5850,Ready to Move,Y,Bombay Realty,62800000,29141,Unfurnished,3,East,New Property,Apartment,Mumbai,3,56,Y,New Construction
5849,Under Construction,N,Ruparel Realty,20000000,21505,Unfurnished,2,East,New Property,Apartment,Mumbai,2,30,Y,NA
5848,Ready to Move,N,Bombay Realty,100000000,39603,Unfurnished,3,East,New Property,Apartment,Mumbai,4,60,Y,New Construction
5847,Ready to Move,N,NA,57500000,39655,Unfurnished,3,North - East,Resale,Apartment,Mumbai,3,22,Y,New Construction
5846,Ready to Move,Y,NA,119900000,32581,Unfurnished,5,East,New Property,Apartment,Mumbai,5,20,Y,New Construction
5845,Ready to Move,N,Bombay Realty,87000000,24978,Unfurnished,4,East,New Property,Apartment,Mumbai,4,63,Y,New Construction
5844,Ready to Move,Y,Bombay Realty,84700000,21059,Unfurnished,4,East,New Property,Apartment,Mumbai,4,57,Y,New Construction
5843,Ready to Move,N,Landmark Group,31500000,33870,Semi-Furnished,2,East,Resale,Apartment,Mumbai,2,20,Y,Less than 5 years
5842,Ready to Move,N,NA,89900000,36694,Unfurnished,5,East,New Property,Apartment,Mumbai,4,65,Y,New Construction
5841,Ready to Move,Y,Bombay Realty,79600000,38343,Unfurnished,4,East,New Property,Apartment,Mumbai,4,62,Y,New Construction
5840,Under Construction,Y,Ruparel Realty,23500000,31043,Semi-Furnished,2,East,New Property,Apartment,Mumbai,2,40,Y,NA
5839,Ready to Move,N,Bombay Realty,83000000,35289,Unfurnished,4,East,New Property,Apartment,Mumbai,4,68,Y,New Construction
5838,Ready to Move,N,Bombay Realty,84900000,34653,Semi-Furnished,4,East,New Property,Apartment,Mumbai,4,NA,Y,New Construction
5837,Ready to Move,N,Bombay Realty,63000000,28000,Semi-Furnished,3,East,New Property,Apartment,Mumbai,3,NA,Y,New Construction
5836,Ready to Move,N,NA,70100000,35050,Semi-Furnished,3,East,New Property,Apartment,Mumbai,3,57,Y,New Construction
5835,Jun '25,Y,Ruparel Realty,24700000,NA,Unfurnished,2,NA,New Property,Apartment,Mumbai,2,NA,Y,NA
5834,Ready to Move,Y,Bombay Realty,65800000,NA,Unfurnished,3,NA,New Property,Apartment,Mumbai,3,NA,Y,NA
5833,Ready to Move,N,Bombay Realty,67000000,28632,Semi-Furnished,3,East,New Property,Apartment,Mumbai,3,NA,Y,New Construction
5832,Ready to Move,N,Bombay Realty,75777000,39000,Furnished,5,North - East,New Property,Apartment,Mumbai,4,52,Y,New Construction
5831,Ready to Move,N,Sunshine Infra,28500000,31666,Unfurnished,2,East,Resale,Apartment,Mumbai,2,13,Y,New Construction
5830,Under Construction,N,Kalpataru Ltd.,23300000,29125,Unfurnished,2,North - West,New Property,Apartment,Mumbai,2,14,Y,NA
5829,Under Construction,N,Sanghvi Realty,18600000,20151,Semi-Furnished,2,East,New Property,Apartment,Mumbai,2,14,Y,NA
5828,Ready to Move,N,NA,24900000,17785,Furnished,2,North - East,Resale,Apartment,Mumbai,2,9,Y,5 to 10 years
5827,Ready to Move,Y,Kalpataru Ltd.,25000000,25510,Semi-Furnished,2,East,New Property,Apartment,Mumbai,2,15,Y,Less than 5 years
5826,Under Construction,Y,Kalpataru Ltd.,30000000,34000,Semi-Furnished,2,South,New Property,Apartment,Mumbai,3,14,Y,NA
5825,Ready to Move,N,RVZ Group,11800000,18153,Semi-Furnished,2,East,Resale,Apartment,Mumbai,1,6,Y,5 to 10 years
5824,Ready to Move,N,NA,50000000,25000,Semi-Furnished,4,East,Resale,Apartment,Mumbai,4,10,Y,5 to 10 years
5823,Dec '26,Y,Atmiya Group,11128000,NA,Unfurnished,2,NA,New Property,Apartment,Mumbai,1,NA,Y,NA
5822,Ready to Move,N,NA,18500000,18500,Semi-Furnished,2,East,Resale,Apartment,Mumbai,2,NA,Y,10 to 15 years
5821,Ready to Move,N,NA,12000000,22857,Semi-Furnished,1,East,Resale,Apartment,Mumbai,1,7,Y,10 to 15 years
5820,Ready to Move,N,NA,20000000,NA,Unfurnished,2,North - East,Resale,Apartment,Mumbai,2,12,Y,Above 20 years
5819,Under Construction,N,NA,19500000,19696,Unfurnished,2,North,New Property,Apartment,Mumbai,2,12,Y,NA
5818,Ready to Move,N,NA,21000000,22105,Furnished,2,East,Resale,Apartment,Mumbai,2,7,Y,10 to 15 years
5817,Ready to Move,N,NA,14500000,19333,Unfurnished,2,North - East,New Property,Apartment,Mumbai,1,9,Y,New Construction
5816,Ready to Move,N,Kalpataru Ltd.,21800000,20335,Unfurnished,2,East,Resale,Apartment,Mumbai,2,15,Y,Less than 5 years
5815,Under Construction,Y,Kalpataru Ltd.,30700000,NA,Unfurnished,3,East,New Property,Apartment,Mumbai,3,14,Y,NA
5814,Under Construction,Y,Kalpataru Ltd.,21700000,NA,Unfurnished,2,East,New Property,Apartment,Mumbai,2,14,Y,NA
5813,Ready to Move,N,Cooperative Group Housing Society,16469000,26778,Unfurnished,1,North - East,New Property,Apartment,Mumbai,1,NA,Y,NA
5812,Ready to Move,N,NA,30000000,22222,Unfurnished,3,East,Resale,Apartment,Mumbai,3,12,Y,5 to 10 years
5811,Under Construction,N,Kalpataru Ltd.,23400000,32231,Unfurnished,2,East,New Property,Apartment,Mumbai,2,NA,Y,NA
5810,Ready to Move,N,NA,18500000,20000,Unfurnished,2,East,Resale,Apartment,Mumbai,2,14,Y,5 to 10 years
5809,Under Construction,N,NA,12400000,20701,Unfurnished,2,East,New Property,Apartment,Mumbai,1,11,Y,NA
5808,Ready to Move,N,NA,20000000,18518,Unfurnished,2,South,Resale,Apartment,Mumbai,2,7,Y,15 to 20 years
5807,Ready to Move,N,Cooperative Group Housing Society,33000000,25384,Semi-Furnished,3,East,Resale,Apartment,Mumbai,3,13,Y,New Construction
5806,Ready to Move,N,NA,26000000,23636,Semi-Furnished,2,East,New Property,Apartment,Mumbai,2,13,Y,New Construction
5805,Ready to Move,Y,Options Developers,24500000,23222,Unfurnished,2,North - East,New Property,Apartment,Mumbai,2,13,Y,New Construction
5804,Under Construction,Y,NA,13500000,20179,Unfurnished,2,East,New Property,Apartment,Mumbai,1,14,Y,NA
5803,Ready to Move,N,Kumar Urban Development Ltd Builders,31500000,28899,Semi-Furnished,3,East,Resale,Apartment,Mumbai,3,11,Y,Less than 5 years
5802,Ready to Move,N,NA,26500000,21200,Unfurnished,2,North,New Property,Apartment,Mumbai,2,NA,Y,New Construction
5801,Ready to Move,N,NA,30000000,22222,Unfurnished,3,East,Resale,Apartment,Mumbai,3,12,Y,5 to 10 years
